iter	Logloss
1513	0.2163198052
1514	0.2162995615
1515	0.2162843046
1516	0.2162391436
1517	0.2162216127
1518	0.2162046997
1519	0.2161835395
1520	0.2161546668
1521	0.2161405783
1522	0.2161187133
1523	0.2160848428
1524	0.2160687916
1525	0.2160499766
1526	0.216024588
1527	0.2160108699
1528	0.215997232
1529	0.2159794972
1530	0.2159639175
1531	0.2159504291
1532	0.2159294751
1533	0.2159130249
1534	0.2158909417
1535	0.2158688346
1536	0.2158150129
1537	0.2157859226
1538	0.2157664097
1539	0.2157448178
1540	0.2157186713
1541	0.2156930484
1542	0.215668025
1543	0.2156538818
1544	0.215634852
1545	0.2156132977
1546	0.215595969
1547	0.2155843764
1548	0.2155731891
1549	0.2155521021
1550	0.2155284339
1551	0.2155073056
1552	0.2154906816
1553	0.2154679981
1554	0.2154096814
1555	0.2153794758
1556	0.2153613843
1557	0.2153420159
1558	0.2153136559
1559	0.21530177
1560	0.2152795412
1561	0.2152689665
1562	0.2152042553
1563	0.2151896236
1564	0.2151587191
1565	0.2151352537
1566	0.215117823
1567	0.2150943971
1568	0.2150741994
1569	0.2150556225
1570	0.2150404577
1571	0.2150275798
1572	0.2150130342
1573	0.2149829169
1574	0.2149627088
1575	0.2149364053
1576	0.2149177839
1577	0.2148981766
1578	0.2148724037
1579	0.2148255417
1580	0.2148154993
1581	0.2148008486
1582	0.2147783487
1583	0.2147576256
1584	0.2147347313
1585	0.2147213022
1586	0.2146999023
1587	0.2146785465
1588	0.2146026225
1589	0.2145885177
1590	0.2145796273
1591	0.214562062
1592	0.2145455625
1593	0.2145328022
1594	0.2145133006
1595	0.2144954615
1596	0.2144703467
1597	0.2144468182
1598	0.2144233649
1599	0.21439784
1600	0.2143804022
1601	0.2143655343
1602	0.214348948
1603	0.214329622
1604	0.2143150515
1605	0.2142990033
1606	0.2142826384
1607	0.2142567102
1608	0.2142230705
1609	0.2142060629
1610	0.2141813227
1611	0.2141555654
1612	0.2141459375
1613	0.2141321267
1614	0.214103234
1615	0.214082288
1616	0.214063253
1617	0.2140152335
1618	0.2139891204
1619	0.2139713267
1620	0.2139466823
1621	0.2139361294
1622	0.2139093635
1623	0.2138802434
1624	0.2138644006
1625	0.2138414401
1626	0.2138125433
1627	0.2137962475
1628	0.2137789521
1629	0.2137522656
1630	0.2137356311
1631	0.2137154276
1632	0.2136916607
1633	0.2136573383
1634	0.2136397877
1635	0.2136269005
1636	0.2136016119
1637	0.2135770937
1638	0.2135470595
1639	0.213526244
1640	0.2134813627
1641	0.2134673388
1642	0.2134396016
1643	0.2134177395
1644	0.2133975486
1645	0.2133741385
1646	0.2133119188
1647	0.2132829707
1648	0.2132662605
1649	0.2132395147
1650	0.2132218626
1651	0.2131970606
1652	0.2131729397
1653	0.2131513827
1654	0.213131659
1655	0.2131111949
1656	0.2130887032
1657	0.2130618337
1658	0.2130343508
1659	0.2130233099
1660	0.2130068671
1661	0.2129925208
1662	0.2129725625
1663	0.2129322567
1664	0.2129126162
1665	0.2128902963
1666	0.2128675296
1667	0.2128493512
1668	0.2128298964
1669	0.2128085332
1670	0.2127928278
1671	0.212774892
1672	0.2127598359
1673	0.2127411478
1674	0.2127216375
1675	0.2127020095
1676	0.2126789359
1677	0.2126503077
1678	0.2126196694
1679	0.2125993856
1680	0.2125893036
1681	0.2125724565
1682	0.2125622766
1683	0.2125415728
1684	0.212518761
1685	0.2124997368
1686	0.2124738036
1687	0.212460032
1688	0.2124465109
1689	0.2124242376
1690	0.2123996841
1691	0.2123834279
1692	0.2123665413
1693	0.2123537987
1694	0.2123335081
1695	0.2123209389
1696	0.2122987898
1697	0.2122833009
1698	0.212266509
1699	0.2122376987
1700	0.2122195001
1701	0.2122010801
1702	0.2121762566
1703	0.2121605356
1704	0.2121413861
1705	0.2121214372
1706	0.2121035765
1707	0.2120783537
1708	0.2120601006
1709	0.2120401359
1710	0.212017608
1711	0.2119999126
1712	0.211982406
1713	0.2119688822
1714	0.2119432182
1715	0.2119288855
1716	0.2119068569
1717	0.211884264
1718	0.211867219
1719	0.2118526997
1720	0.21182553
1721	0.2117935643
1722	0.2117714271
1723	0.2117545742
1724	0.2117260471
1725	0.2117056262
1726	0.2116847989
1727	0.2116673635
1728	0.2116480013
1729	0.2116284627
1730	0.2116175344
1731	0.2116009201
1732	0.2115739371
1733	0.2115647594
1734	0.2115463848
1735	0.2115283668
1736	0.2115038786
1737	0.2114744951
1738	0.2114576898
1739	0.2114386602
1740	0.2114191345
1741	0.2114010597
1742	0.2113805612
1743	0.2113475488
1744	0.2113297973
1745	0.2113117284
1746	0.2112970454
1747	0.2112805435
1748	0.211258311
1749	0.2112447711
1750	0.2112041315
1751	0.2111826105
1752	0.2111656848
1753	0.2111552583
1754	0.2111370579
1755	0.2111200288
1756	0.2110888545
1757	0.2110689092
1758	0.2110527975
1759	0.2110305241
1760	0.2110120913
1761	0.2109775287
1762	0.2109576594
1763	0.2109387507
1764	0.2109255794
1765	0.2109048011
1766	0.2108815466
1767	0.2108639564
1768	0.2108454367
1769	0.2108372214
1770	0.2108233025
1771	0.2108009474
1772	0.2107895729
1773	0.2107724698
1774	0.2107566994
1775	0.2107345405
1776	0.2107222629
1777	0.2107086537
1778	0.2106889401
1779	0.2106684587
1780	0.2106494147
1781	0.2106296925
1782	0.2106112221
1783	0.2105677998
1784	0.2105524978
1785	0.2105380392
1786	0.2105198217
1787	0.2105043651
1788	0.2104824513
1789	0.2104718075
1790	0.2104538318
1791	0.2104365779
1792	0.2104188635
1793	0.2103920063
1794	0.210375069
1795	0.2103563254
1796	0.2103364015
1797	0.2103185421
1798	0.2103053549
1799	0.2102821924
1800	0.2102575816
1801	0.2102451189
1802	0.2102142641
1803	0.2102027181
1804	0.2101798002
1805	0.2101599805
1806	0.2101394509
1807	0.210127559
1808	0.2101161566
1809	0.2100867971
1810	0.2100736769
1811	0.2100421222
1812	0.210019735
1813	0.2099981083
1814	0.2099790565
1815	0.2099608532
1816	0.2099397495
1817	0.2098963711
1818	0.2098765804
1819	0.2098573801
1820	0.2098168798
1821	0.2097979611
1822	0.2097726373
1823	0.2097537334
1824	0.2097316993
1825	0.209703202
1826	0.2096828333
1827	0.2096611144
1828	0.2096414762
1829	0.2096250533
1830	0.2096055185
1831	0.2095894866
1832	0.2095700807
1833	0.2095519542
1834	0.2095342291
1835	0.2095161593
1836	0.2094993854
1837	0.2094767867
1838	0.2094622481
1839	0.2094344426
1840	0.2094191175
1841	0.2093956295
1842	0.2093737616
1843	0.2093569685
1844	0.2093418584
1845	0.2093331024
1846	0.2093098902
1847	0.2092943041
1848	0.2092725903
1849	0.2092483865
1850	0.2092283151
1851	0.209209062
1852	0.2091980972
1853	0.2091836406
1854	0.2091665956
1855	0.2091517006
1856	0.2091356599
1857	0.2091203767
1858	0.2091068229
1859	0.2090954484
1860	0.2090795273
1861	0.2090604695
1862	0.2090424899
1863	0.2090243787
1864	0.2090088271
1865	0.2089921671
1866	0.2089745156
1867	0.2089579145
1868	0.2089401315
1869	0.2089227594
1870	0.2089069142
1871	0.2088922837
1872	0.2088690801
1873	0.2088555142
1874	0.2088431543
1875	0.2088233269
1876	0.2087988165
1877	0.2087783733
1878	0.2087604957
1879	0.208736114
1880	0.2087226899
1881	0.2086989348
1882	0.2086848173
1883	0.2086691366
1884	0.2086441959
1885	0.2086128717
1886	0.208590445
1887	0.2085721293
1888	0.2085514992
1889	0.2085313326
1890	0.2085114283
1891	0.2084968613
1892	0.208479791
1893	0.2084600943
1894	0.2084388472
1895	0.2084039705
1896	0.2083817733
1897	0.2083639362
1898	0.2083498309
1899	0.2083307582
1900	0.208311069
1901	0.20829315
1902	0.2082822067
1903	0.2082657582
1904	0.2082459929
1905	0.2082220697
1906	0.2082071465
1907	0.2081944552
1908	0.2081749015
1909	0.2081584888
1910	0.2081390352
1911	0.2081182363
1912	0.2081008229
1913	0.2080838717
1914	0.2080727806
1915	0.2080516568
1916	0.2080383783
1917	0.2080228232
1918	0.2080050657
1919	0.2079929744
1920	0.2079747936
1921	0.2079564839
1922	0.2079407688
1923	0.2079278584
1924	0.2079047893
1925	0.2078965413
1926	0.2078810421
1927	0.2078577064
1928	0.2078123699
1929	0.207771248
1930	0.2077572913
1931	0.2077437515
1932	0.2077259815
1933	0.2077044835
1934	0.2076857607
1935	0.2076702661
1936	0.2076511517
1937	0.207624987
1938	0.2076118399
1939	0.2075928077
1940	0.2075766705
1941	0.2075535351
1942	0.2075408233
1943	0.2075251526
1944	0.2075073584
1945	0.2074898029
1946	0.2074691549
1947	0.2074556031
1948	0.2074356859
1949	0.2074113227
1950	0.2073881683
1951	0.2073835484
1952	0.2073582546
1953	0.2073386007
1954	0.2073192382
1955	0.2072947668
1956	0.2072748364
1957	0.2072479841
1958	0.2072266258
1959	0.207209285
1960	0.2071911462
1961	0.207175106
1962	0.207154533
1963	0.2071395053
1964	0.2071268645
1965	0.2071087085
1966	0.2070888464
1967	0.2070743204
1968	0.207059702
1969	0.20704221
1970	0.2070261578
1971	0.2070095051
1972	0.2069951754
1973	0.2069811178
1974	0.206961222
1975	0.2069427535
1976	0.2069328639
1977	0.206916292
1978	0.2069074274
1979	0.2068864624
1980	0.2068692133
1981	0.2068535516
1982	0.2068356107
1983	0.2068110109
1984	0.2067988295
1985	0.206776452
1986	0.2067621528
1987	0.2067504998
1988	0.2067358947
1989	0.2067134536
1990	0.2066943261
1991	0.2066783569
1992	0.2066573956
1993	0.2066417448
1994	0.2066246177
1995	0.2066129592
1996	0.2066023032
1997	0.2065842879
1998	0.2065617293
1999	0.2065386581
